Time,ADC1 (V)
53.008845,-9.673107
53.009818,-9.672333
53.010791,-9.671562
53.011764,-9.671938
53.012737,-9.67283
53.013709,-9.672812
53.014682,-9.672654
53.015655,-9.672701
53.016628,-9.671911
53.017601,-9.672018
53.018573,-9.672992
53.019546,-9.672505
53.020519,-9.67317
53.021492,-9.672155
53.022465,-9.672219
53.023437,-9.672904
53.02441,-9.672753
53.025383,-9.672054
53.026356,-9.67179
53.027329,-9.673437
53.028301,-9.675072
53.029274,-9.674716
53.030247,-9.674081
53.03122,-9.673627
53.032193,-9.674191
53.033165,-9.675048
53.034138,-9.674932
53.035111,-9.674245
53.036084,-9.673647
53.037057,-9.674221
53.038029,-9.675064
53.039002,-9.675574
53.039975,-9.674441
53.040948,-9.673594
53.041921,-9.674332
53.042893,-9.674927
53.043866,-9.67547
53.044839,-9.674838
53.045812,-9.674154
53.046785,-9.674084
53.047757,-9.674835
53.04873,-9.675561
53.049703,-9.67486
53.050676,-9.672697
53.051649,-9.67166
53.052621,-9.6721
53.053594,-9.674498
53.054567,-9.673264
53.05554,-9.672497
53.056513,-9.671218
53.057485,-9.672157
53.058458,-9.672676
53.059431,-9.673386
53.060404,-9.671673
53.061377,-9.671592
53.062349,-9.672612
53.063322,-9.672376
53.064295,-9.672831
53.065268,-9.672208
53.066241,-9.67185
53.067213,-9.671807
53.068186,-9.672577
53.069159,-9.673415
53.070132,-9.673285
53.071105,-9.672845
53.072077,-9.672119
53.07305,-9.672729
53.074023,-9.673457
53.074996,-9.672746
53.075969,-9.672021
53.076941,-9.672237
53.077914,-9.672965
53.078887,-9.672913
53.07986,-9.672727
53.080833,-9.672676
53.081805,-9.673807
53.082778,-9.674455
53.083751,-9.675079
53.084724,-9.674638
53.085697,-9.673965
53.086669,-9.673602
53.087642,-9.673929
53.088615,-9.675162
53.089588,-9.675003
53.090561,-9.674336
53.091533,-9.67346
53.092506,-9.674203
53.093479,-9.675128
53.094452,-9.67539
53.095425,-9.674367
53.096397,-9.673801
53.09737,-9.673109
53.098343,-9.675138
53.099316,-9.676188
53.100289,-9.675277
53.101261,-9.673806
53.102234,-9.673889
53.103207,-9.674612
53.10418,-9.675818
53.105153,-9.675928
53.106125,-9.67419
53.107098,-9.674291
53.108071,-9.674818
53.109044,-9.675696
53.110017,-9.675804
53.110989,-9.674822
53.111962,-9.674749
53.112935,-9.674631
53.113908,-9.674982
53.114881,-9.673363
53.115853,-9.672982
53.116826,-9.671657
53.117799,-9.671903
53.118772,-9.672098
53.119745,-9.672245
53.120717,-9.672686
53.12169,-9.672436
53.122663,-9.672298
53.123636,-9.672434
53.124609,-9.672663
53.125581,-9.672468
53.126554,-9.671822
53.127527,-9.672184
53.1285,-9.6725
53.129473,-9.67268
53.130445,-9.67248
53.131418,-9.671877
53.132391,-9.672008
53.133364,-9.67229
53.134337,-9.672561
53.135309,-9.672367
53.136282,-9.671848
53.137255,-9.672267
53.138228,-9.672178
53.139201,-9.672138
53.140173,-9.672003
53.141146,-9.671916
53.142119,-9.671862
53.143092,-9.672228
53.144065,-9.672515
53.145037,-9.672203
53.14601,-9.672045
53.146983,-9.672126
53.147956,-9.672407
53.148929,-9.672351
53.149901,-9.672243
53.150874,-9.672156
53.151847,-9.67222
53.15282,-9.672375
53.153793,-9.672889
53.154765,-9.6721
53.155738,-9.67239
53.156711,-9.672457
53.157684,-9.673059
53.158657,-9.672901
53.159629,-9.672431
53.160602,-9.672045
53.161575,-9.672169
53.162548,-9.672731
53.163521,-9.67263
53.164493,-9.672584
53.165466,-9.672405
53.166439,-9.672514
53.167412,-9.673107
53.168385,-9.673087
53.169357,-9.673412
53.17033,-9.673316
53.171303,-9.671391
53.172276,-9.672511
53.173249,-9.672769
53.174221,-9.672954
53.175194,-9.672005
53.176167,-9.671327
53.17714,-9.672535
53.178113,-9.672948
53.179085,-9.672752
53.180058,-9.67183
53.181031,-9.671453
53.182004,-9.671375
53.182977,-9.672085
53.183949,-9.67278
53.184922,-9.672501
53.185895,-9.671983
53.186868,-9.673701
53.187841,-9.67319
53.188813,-9.673149
53.189786,-9.673247
53.190759,-9.671517
53.191732,-9.67139
53.192705,-9.671758
53.193677,-9.672269
53.19465,-9.672993
53.195623,-9.672222
53.196596,-9.671665
53.197569,-9.67206
53.198541,-9.67268
53.199514,-9.673671
53.200487,-9.67224
53.20146,-9.673129
53.202433,-9.674166
53.203405,-9.674619
53.204378,-9.674612
53.205351,-9.674271
53.206324,-9.674016
53.207297,-9.674153
53.208269,-9.674583
53.209242,-9.674727
53.210215,-9.674402
53.211188,-9.674426
53.212161,-9.674285
53.213133,-9.674743
53.214106,-9.675039
53.215079,-9.674427
53.216052,-9.67413
53.217025,-9.674495
53.217997,-9.674149
53.21897,-9.673113
53.219943,-9.673193
53.220916,-9.672988
53.221889,-9.672513
53.222861,-9.672839
53.223834,-9.673109
53.224807,-9.67261
53.22578,-9.671947
53.226753,-9.671556
53.227725,-9.672328
53.228698,-9.673154
53.229671,-9.672225
53.230644,-9.672115
53.231617,-9.671443
53.232589,-9.671932
53.233562,-9.673859
53.234535,-9.672572
53.235508,-9.671575
53.236481,-9.671404
53.237453,-9.673841
53.238426,-9.67286
53.239399,-9.672444
53.240372,-9.671661
53.241345,-9.671991
53.242317,-9.671763
53.24329,-9.672185
53.244263,-9.672962
53.245236,-9.672334
53.246209,-9.671416
53.247181,-9.671869
53.248154,-9.673472
53.249127,-9.674586
53.2501,-9.674785
53.251073,-9.674044
53.252045,-9.673986
53.253018,-9.674435
53.253991,-9.674932
53.254964,-9.675088
53.255937,-9.673933
53.256909,-9.673747
53.257882,-9.674587
53.258855,-9.674981
53.259828,-9.675118
53.260801,-9.674284
53.261773,-9.673631
53.262746,-9.673982
53.263719,-9.674854
53.264692,-9.675226
53.265665,-9.672472
53.266637,-9.671018
53.26761,-9.671302
53.268583,-9.672481
53.269556,-9.67353
53.270529,-9.674466
53.271501,-9.671701
53.272474,-9.671332
53.273447,-9.671811
53.27442,-9.673427
53.275393,-9.672734
53.276365,-9.671364
53.277338,-9.671171
53.278311,-9.672272
53.279284,-9.673433
53.280257,-9.672735
53.281229,-9.672118
53.282202,-9.671681
53.283175,-9.6719
53.284148,-9.672801
53.285121,-9.673238
53.286093,-9.671839
53.287066,-9.672581
53.288039,-9.671321
53.289012,-9.672955
53.289985,-9.672791
53.290957,-9.672322
53.29193,-9.671053
53.292903,-9.672098
53.293876,-9.672787
53.294849,-9.674365
53.295821,-9.674079
53.296794,-9.673471
53.297767,-9.673342
53.29874,-9.674376
53.299713,-9.675062
53.300685,-9.674514
53.301658,-9.674064
53.302631,-9.673645
53.303604,-9.674702
53.304577,-9.675106
53.305549,-9.675178
53.306522,-9.674524
53.307495,-9.674031
53.308468,-9.67435
53.309441,-9.674982
53.310413,-9.674732
53.311386,-9.673621
53.312359,-9.672158
53.313332,-9.671489
53.314305,-9.67273
53.315277,-9.672685
53.31625,-9.672145
53.317223,-9.671674
53.318196,-9.672024
53.319169,-9.673028
53.320141,-9.673386
53.321114,-9.6737
53.322087,-9.673113
53.32306,-9.672257
53.324033,-9.67279
53.325005,-9.67306
53.325978,-9.672278
53.326951,-9.671987
53.327924,-9.672301
53.328897,-9.67188
53.329869,-9.672251
53.330842,-9.672079
53.331815,-9.671812
53.332788,-9.671801
53.333761,-9.671548
53.334733,-9.672395
53.335706,-9.672426
53.336679,-9.672918
53.337652,-9.673394
53.338625,-9.672473
53.339597,-9.672597
53.34057,-9.673653
53.341543,-9.674838
53.342516,-9.675027
53.343489,-9.675674
53.344461,-9.675687
53.345434,-9.675674
53.346407,-9.675643
53.34738,-9.675027
53.348353,-9.674447
53.349325,-9.674312
53.350298,-9.674659
53.351271,-9.675062
53.352244,-9.674583
53.353217,-9.674453
53.354189,-9.674442
53.355162,-9.674868
53.356135,-9.675012
53.357108,-9.675242
53.358081,-9.674638
53.359053,-9.67407
53.360026,-9.673612
53.360999,-9.67493
53.361972,-9.674875
53.362945,-9.674422
53.363917,-9.674111
53.36489,-9.674457
53.365863,-9.674749
53.366836,-9.674956
53.367809,-9.674487
53.368781,-9.674181
53.369754,-9.674331
53.370727,-9.674698
53.3717,-9.675292
53.372673,-9.675564
53.373645,-9.675579
53.374618,-9.675414
53.375591,-9.675729
53.376564,-9.67513
53.377537,-9.673374
53.378509,-9.672502
53.379482,-9.672573
53.380455,-9.671905
53.381428,-9.672444
53.382401,-9.672884
53.383373,-9.672816
53.384346,-9.672801
53.385319,-9.672671
53.386292,-9.672329
53.387265,-9.674452
53.388237,-9.674856
53.38921,-9.67465
53.390183,-9.673915
53.391156,-9.674296
53.392129,-9.673304
53.393101,-9.67256
53.394074,-9.672795
53.395047,-9.672181
53.39602,-9.671868
53.396993,-9.671963
53.397965,-9.672281
53.398938,-9.67293
53.399911,-9.672488
53.400884,-9.671901
53.401857,-9.672516
53.402829,-9.672714
53.403802,-9.675104
53.404775,-9.674765
53.405748,-9.674072
53.406721,-9.674346
53.407693,-9.674466
53.408666,-9.674524
53.409639,-9.674539
53.410612,-9.674177
53.411585,-9.674239
53.412557,-9.674261
53.41353,-9.674734
53.414503,-9.674599
53.415476,-9.674313
53.416449,-9.674412
53.417421,-9.674267
53.418394,-9.675805
53.419367,-9.676275
53.42034,-9.674953
53.421313,-9.674757
53.422285,-9.675014
53.423258,-9.67503
53.424231,-9.673578
53.425204,-9.672565
53.426177,-9.671477
53.427149,-9.671853
53.428122,-9.672077
53.429095,-9.672827
53.430068,-9.671948
53.431041,-9.672162
53.432013,-9.672063
53.432986,-9.672599
53.433959,-9.674906
53.434932,-9.674715
53.435905,-9.674236
53.436877,-9.674077
53.43785,-9.67246
53.438823,-9.67291
53.439796,-9.672022
53.440769,-9.67204
53.441741,-9.672183
53.442714,-9.671722
53.443687,-9.672154
53.44466,-9.672495
53.445633,-9.672363
53.446605,-9.671777
53.447578,-9.671493
53.448551,-9.672004
53.449524,-9.673649
53.450497,-9.673204
53.451469,-9.67292
53.452442,-9.672656
53.453415,-9.67376
53.454388,-9.673612
53.455361,-9.673878
53.456333,-9.674679
53.457306,-9.67441
53.458279,-9.67462
53.459252,-9.67514
53.460225,-9.675517
53.461197,-9.6748
53.46217,-9.674241
53.463143,-9.67434
53.464116,-9.675018
53.465089,-9.675853
53.466061,-9.676384
53.467034,-9.675723
53.468007,-9.675244
53.46898,-9.675058
53.469953,-9.675495
53.470925,-9.674777
53.471898,-9.673325
53.472871,-9.672251
53.473844,-9.673211
53.474817,-9.673433
53.475789,-9.673081
53.476762,-9.672298
53.477735,-9.671169
53.478708,-9.672066
53.479681,-9.673058
53.480653,-9.674309
53.481626,-9.675323
53.482599,-9.67457
53.483572,-9.675302
53.484545,-9.674145
53.485517,-9.673396
53.48649,-9.672401
53.487463,-9.673549
53.488436,-9.672556
53.489409,-9.673042
53.490381,-9.672899
53.491354,-9.671844
53.492327,-9.671258
53.4933,-9.67225
53.494273,-9.672505
53.495245,-9.673342
53.496218,-9.674826
53.497191,-9.674034
53.498164,-9.673897
53.499137,-9.6743
53.500109,-9.672615
53.501082,-9.672782
53.502055,-9.67224
53.503028,-9.672636
53.504001,-9.674475
53.504973,-9.674545
53.505946,-9.674614
53.506919,-9.674624
53.507892,-9.674267
53.508865,-9.674164
53.509837,-9.674164
53.51081,-9.675534
53.511783,-9.675915
53.512756,-9.675997
53.513729,-9.675715
53.514701,-9.674427
53.515674,-9.674512
53.516647,-9.674671
53.51762,-9.674948
53.518593,-9.674697
53.519565,-9.674381
53.520538,-9.674586
53.521511,-9.673129
53.522484,-9.673299
53.523457,-9.672526
53.524429,-9.672077
53.525402,-9.672536
53.526375,-9.67435
53.527348,-9.67486
53.528321,-9.674786
53.529293,-9.674447
53.530266,-9.672032
53.531239,-9.672343
53.532212,-9.67241
53.533185,-9.67262
53.534157,-9.673045
53.53513,-9.672945
53.536103,-9.672329
53.537076,-9.674149
53.538049,-9.673669
53.539021,-9.67275
53.539994,-9.671987
53.540967,-9.671948
53.54194,-9.674623
53.542913,-9.674863
53.543885,-9.67471
53.544858,-9.674196
53.545831,-9.672435
53.546804,-9.672917
53.547777,-9.672342
53.548749,-9.672604
53.549722,-9.672519
53.550695,-9.672788
53.551668,-9.67387
53.552641,-9.675036
53.553613,-9.674769
53.554586,-9.674029
53.555559,-9.674279
53.556532,-9.674108
53.557505,-9.675391
53.558477,-9.675282
53.55945,-9.674908
53.560423,-9.675309
53.561396,-9.675358
53.562369,-9.676078
53.563341,-9.675985
53.564314,-9.675511
53.565287,-9.675385
53.56626,-9.676025
53.567233,-9.676219
53.568205,-9.675403
53.569178,-9.674601
53.570151,-9.674686
53.571124,-9.674793
53.572097,-9.674638
53.573069,-9.674759
53.574042,-9.674486
53.575015,-9.67432
53.575988,-9.674707
53.576961,-9.674831
53.577933,-9.674721
53.578906,-9.674629
53.579879,-9.673969
53.580852,-9.674062
53.581825,-9.673588
53.582797,-9.672213
53.58377,-9.672301
53.584743,-9.672126
53.585716,-9.672542
53.586689,-9.67353
53.587661,-9.673065
53.588634,-9.672756
53.589607,-9.672954
53.59058,-9.671945
53.591553,-9.672048
53.592525,-9.672451
53.593498,-9.672386
53.594471,-9.672318
53.595444,-9.672555
53.596417,-9.672012
53.597389,-9.672916
53.598362,-9.673076
53.599335,-9.673626
53.600308,-9.674365
53.601281,-9.674725
53.602253,-9.675095
53.603226,-9.674708
53.604199,-9.674421
53.605172,-9.67428
53.606145,-9.674778
53.607117,-9.674886
53.60809,-9.674922
53.609063,-9.674342
53.610036,-9.673938
53.611009,-9.674502
53.611981,-9.674854
53.612954,-9.674674
53.613927,-9.674403
53.6149,-9.673722
53.615873,-9.672244
53.616845,-9.672215
53.617818,-9.67223
53.618791,-9.672212
53.619764,-9.672145
53.620737,-9.673415
53.621709,-9.673333
53.622682,-9.673469
53.623655,-9.672203
53.624628,-9.672391
53.625601,-9.67303
53.626573,-9.672649
53.627546,-9.673035
53.628519,-9.67199
53.629492,-9.672263
53.630465,-9.67206
53.631437,-9.67286
53.63241,-9.673109
53.633383,-9.671889
53.634356,-9.672079
53.635329,-9.672639
53.636301,-9.672885
53.637274,-9.675076
53.638247,-9.673177
53.63922,-9.671862
53.640193,-9.672203
53.641165,-9.672756
53.642138,-9.673628
53.643111,-9.673015
53.644084,-9.672138
53.645057,-9.672155
53.646029,-9.672787
53.647002,-9.674122
53.647975,-9.674987
53.648948,-9.674263
53.649921,-9.673876
53.650893,-9.674529
53.651866,-9.67548
53.652839,-9.675013
53.653812,-9.674466
53.654785,-9.674083
53.655757,-9.674466
53.65673,-9.675314
53.657703,-9.675282
53.658676,-9.674794
53.659649,-9.673881
53.660621,-9.674372
53.661594,-9.675054
53.662567,-9.675462
53.66354,-9.674271
53.664513,-9.672056
53.665485,-9.671839
53.666458,-9.673488
53.667431,-9.673362
53.668404,-9.672855
53.669377,-9.672236
53.670349,-9.672871
53.671322,-9.673172
53.672295,-9.673768
53.673268,-9.673272
53.674241,-9.672476
53.675213,-9.672101
53.676186,-9.672299
53.677159,-9.673296
53.678132,-9.67254
53.679105,-9.672733
53.680077,-9.671573
53.68105,-9.671675
53.682023,-9.672406
53.682996,-9.673481
53.683969,-9.67236
53.684941,-9.672579
53.685914,-9.672188
53.686887,-9.673446
53.68786,-9.673898
53.688833,-9.673426
53.689805,-9.672505
53.690778,-9.671756
53.691751,-9.672028
53.692724,-9.672226
53.693697,-9.673374
53.694669,-9.674107
53.695642,-9.674541
53.696615,-9.674628
53.697588,-9.674744
53.698561,-9.674578
53.699533,-9.674499
53.700506,-9.67419
53.701479,-9.674442
53.702452,-9.6748
53.703425,-9.674923
53.704397,-9.674096
53.70537,-9.674548
53.706343,-9.674854
53.707316,-9.67489
53.708289,-9.675047
53.709261,-9.674504
53.710234,-9.67451
53.711207,-9.673957
53.71218,-9.672087
53.713153,-9.672608
53.714125,-9.673528
53.715098,-9.672119
53.716071,-9.672985
53.717044,-9.672342
53.718017,-9.673068
53.718989,-9.672736
53.719962,-9.672571
53.720935,-9.673397
53.721908,-9.673216
53.722881,-9.672651
53.723853,-9.672821
53.724826,-9.67234
53.725799,-9.672116
53.726772,-9.672374
53.727745,-9.672375
53.728717,-9.672725
53.72969,-9.672353
53.730663,-9.671854
53.731636,-9.67198
53.732609,-9.671979
53.733581,-9.672271
53.734554,-9.672604
53.735527,-9.67225
53.7365,-9.67254
53.737473,-9.674025
53.738445,-9.673177
53.739418,-9.672449
53.740391,-9.672123
53.741364,-9.672994
53.742337,-9.673561
53.743309,-9.674266
53.744282,-9.673949
53.745255,-9.674844
53.746228,-9.674345
53.747201,-9.67428
53.748173,-9.674504
53.749146,-9.674336
53.750119,-9.674108
53.751092,-9.674103
53.752065,-9.6742
53.753037,-9.674258
53.75401,-9.674644
53.754983,-9.674631
53.755956,-9.674863
53.756929,-9.674842
53.757901,-9.674759
53.758874,-9.674854
53.759847,-9.672897
53.76082,-9.674475
53.761793,-9.673085
53.762765,-9.672869
53.763738,-9.672318
53.764711,-9.672636
53.765684,-9.672765
53.766657,-9.673003
53.767629,-9.672872
53.768602,-9.672676
53.769575,-9.673003
53.770548,-9.674379
53.771521,-9.67384
53.772493,-9.67288
53.773466,-9.672201
53.774439,-9.672584
53.775412,-9.672694
53.776385,-9.673712
53.777357,-9.672863
53.77833,-9.67273
53.779303,-9.672481
53.780276,-9.672818
53.781249,-9.672423
53.782221,-9.672946
53.783194,-9.672917
53.784167,-9.672687
53.78514,-9.672555
53.786113,-9.672592
53.787085,-9.67453
53.788058,-9.673264
53.789031,-9.672738
53.790004,-9.672757
53.790977,-9.673723
53.791949,-9.675071
53.792922,-9.674712
53.793895,-9.674444
53.794868,-9.674115
53.795841,-9.674136
53.796813,-9.674659
53.797786,-9.674537
53.798759,-9.674314
53.799732,-9.674336
53.800705,-9.674145
53.801677,-9.675126
53.80265,-9.675132
53.803623,-9.675205
53.804596,-9.675359
53.805569,-9.675478
53.806541,-9.675274
53.807514,-9.67461
53.808487,-9.674715
53.80946,-9.673921
53.810433,-9.672831
53.811405,-9.672676
53.812378,-9.672481
53.813351,-9.673298
53.814324,-9.673202
53.815297,-9.67314
53.816269,-9.672177
53.817242,-9.671781
53.818215,-9.672969
53.819188,-9.673741
53.820161,-9.673751
53.821133,-9.673264
53.822106,-9.673435
53.823079,-9.672804
53.824052,-9.673642
53.825025,-9.673162
53.825997,-9.672405
53.82697,-9.671783
53.827943,-9.672428
53.828916,-9.672909
53.829889,-9.67287
53.830861,-9.67194
53.831834,-9.67218
53.832807,-9.672208
53.83378,-9.673484
53.834753,-9.67291
53.835725,-9.672526
53.836698,-9.672538
53.837671,-9.675008
53.838644,-9.675671
53.839617,-9.675143
53.840589,-9.674467
53.841562,-9.674032
53.842535,-9.674658
53.843508,-9.675312
53.844481,-9.675442
53.845453,-9.674721
53.846426,-9.673941
53.847399,-9.674183
53.848372,-9.675015
53.849345,-9.675246
53.850317,-9.674939
53.85129,-9.673988
53.852263,-9.673675
53.853236,-9.674636
53.854209,-9.675126
53.855181,-9.675018
53.856154,-9.674991
53.857127,-9.674204
53.8581,-9.674685
53.859073,-9.674892
53.860045,-9.674924
53.861018,-9.673827
53.861991,-9.672062
53.862964,-9.672607
53.863937,-9.673557
53.864909,-9.673442
53.865882,-9.672805
53.866855,-9.672105
53.867828,-9.67209
53.868801,-9.672765
53.869773,-9.672945
53.870746,-9.674837
53.871719,-9.673128
53.872692,-9.672893
53.873665,-9.673096
53.874637,-9.673444
53.87561,-9.672732
53.876583,-9.672052
53.877556,-9.671788
53.878529,-9.672012
53.879501,-9.673166
53.880474,-9.672275
53.881447,-9.672001
53.88242,-9.67175
53.883393,-9.672192
53.884365,-9.673178
53.885338,-9.673786
53.886311,-9.673241
53.887284,-9.674085
53.888257,-9.674442
53.889229,-9.675261
53.890202,-9.675197
53.891175,-9.674838
53.892148,-9.674221
53.893121,-9.674312
53.894093,-9.674781
53.895066,-9.675456
53.896039,-9.674532
53.897012,-9.674524
53.897985,-9.674245
53.898957,-9.675046
53.89993,-9.675263
53.900903,-9.67506
53.901876,-9.674601
53.902849,-9.673419
53.903821,-9.674944
53.904794,-9.674272
53.905767,-9.672828
53.90674,-9.672786
53.907713,-9.671991
53.908685,-9.672361
53.909658,-9.673314
53.910631,-9.672864
53.911604,-9.672123
53.912577,-9.671712
53.913549,-9.672097
53.914522,-9.673119
53.915495,-9.672999
53.916468,-9.673292
53.917441,-9.672428
53.918413,-9.672731
53.919386,-9.672695
53.920359,-9.674636
53.921332,-9.672498
53.922305,-9.672319
53.923277,-9.672073
53.92425,-9.672913
53.925223,-9.673716
53.926196,-9.672541
53.927169,-9.672185
53.928141,-9.672403
53.929114,-9.672524
53.930087,-9.672336
53.93106,-9.672386
53.932033,-9.673856
53.933005,-9.673998
53.933978,-9.674627
53.934951,-9.674562
53.935924,-9.674955
53.936897,-9.675661
53.937869,-9.674905
53.938842,-9.67462
53.939815,-9.674589
53.940788,-9.675295
53.941761,-9.675598
53.942733,-9.675
53.943706,-9.674683
53.944679,-9.674323
53.945652,-9.675045
53.946625,-9.675344
53.947597,-9.675194
53.94857,-9.673732
53.949543,-9.672118
53.950516,-9.672254
53.951489,-9.672889
53.952461,-9.673204
53.953434,-9.672995
53.954407,-9.672049
53.95538,-9.673134
53.956353,-9.673692
53.957325,-9.673275
53.958298,-9.67233
53.959271,-9.67234
53.960244,-9.671497
53.961217,-9.672436
53.962189,-9.672794
53.963162,-9.672357
53.964135,-9.673705
53.965108,-9.672341
53.966081,-9.672318
53.967053,-9.672787
53.968026,-9.672366
53.968999,-9.672835
53.969972,-9.672253
53.970945,-9.674026
53.971917,-9.673896
53.97289,-9.672582
53.973863,-9.672706
53.974836,-9.67182
53.975809,-9.672554
53.976781,-9.672868
53.977754,-9.673162
53.978727,-9.673621
53.9797,-9.674039
53.980673,-9.673598
53.981645,-9.673926
53.982618,-9.67401
53.983591,-9.674039
53.984564,-9.673481
53.985537,-9.673721
53.986509,-9.674348
53.987482,-9.674628
53.988455,-9.674714
53.989428,-9.674291
53.990401,-9.673861
53.991373,-9.674543
53.992346,-9.675113
53.993319,-9.675005
53.994292,-9.674903
53.995265,-9.67492
53.996237,-9.674376
53.99721,-9.672749
53.998183,-9.672713
53.999156,-9.673386
54.000129,-9.672259
54.001101,-9.67239
54.002074,-9.672735
54.003047,-9.673087
54.00402,-9.675243
54.004993,-9.673675
54.005965,-9.672599
54.006938,-9.671708
54.007911,-9.672343
54.008884,-9.673619
54.009857,-9.673346
54.010829,-9.673136
54.011802,-9.671499
54.012775,-9.67268
54.013748,-9.672566
54.014721,-9.672954
54.015693,-9.672808
54.016666,-9.672535
54.017639,-9.671984
54.018612,-9.672937
54.019585,-9.673278
54.020557,-9.674513
54.02153,-9.673008
54.022503,-9.672197
54.023476,-9.672942
54.024449,-9.673242
54.025421,-9.673108
54.026394,-9.673905
54.027367,-9.673639
54.02834,-9.67375
54.029313,-9.675196
54.030285,-9.674958
54.031258,-9.67511
54.032231,-9.6749
54.033204,-9.675054
54.034177,-9.675205
54.035149,-9.675022
54.036122,-9.674776
54.037095,-9.674956
54.038068,-9.674582
54.039041,-9.675166
54.040013,-9.675266
54.040986,-9.675301
54.041959,-9.675205
54.042932,-9.674804
54.043905,-9.67527
54.044877,-9.673773
54.04585,-9.672887
54.046823,-9.672844
54.047796,-9.672913
54.048769,-9.673011
54.049741,-9.672616
54.050714,-9.672763
54.051687,-9.673281
54.05266,-9.672443
54.053633,-9.673576
54.054605,-9.673823
54.055578,-9.674153
54.056551,-9.672648
54.057524,-9.673851
54.058497,-9.673398
54.059469,-9.672894
54.060442,-9.672449
54.061415,-9.672513
54.062388,-9.672311
54.063361,-9.672118
54.064333,-9.672852
54.065306,-9.672714
54.066279,-9.673055
54.067252,-9.672619
54.068225,-9.67257
54.069197,-9.672868
54.07017,-9.672774
54.071143,-9.673445
54.072116,-9.673617
54.073089,-9.674013
54.074061,-9.67304
54.075034,-9.673343
54.076007,-9.674248
54.07698,-9.674343
54.077953,-9.675353
54.078925,-9.675246
54.079898,-9.674561
54.080871,-9.673651
54.081844,-9.673395
54.082817,-9.674663
54.083789,-9.675384
54.084762,-9.675075
54.085735,-9.674104
54.086708,-9.674036
54.087681,-9.675085
54.088653,-9.676128
54.089626,-9.676204
54.090599,-9.674112
54.091572,-9.673552
54.092545,-9.673471
54.093517,-9.675761
54.09449,-9.676025
54.095463,-9.674443
54.096436,-9.673287
54.097409,-9.674198
54.098381,-9.676062
54.099354,-9.676211
54.100327,-9.674687
54.1013,-9.673633
54.102273,-9.674176
54.103245,-9.67555
54.104218,-9.677195
54.105191,-9.675323
54.106164,-9.673489
54.107137,-9.673722
54.108109,-9.675376
54.109082,-9.676478
54.110055,-9.674545
54.111028,-9.671404
54.112001,-9.671049
54.112973,-9.67239
54.113946,-9.674252
54.114919,-9.67372
54.115892,-9.67211
54.116865,-9.671139
54.117837,-9.672387
54.11881,-9.673776
54.119783,-9.675264
54.120756,-9.673653
54.121729,-9.671075
54.122701,-9.671624
54.123674,-9.67312
54.124647,-9.673572
54.12562,-9.672664
54.126593,-9.671021
54.127565,-9.671443
54.128538,-9.672717
54.129511,-9.674105
54.130484,-9.672697
54.131457,-9.6712
54.132429,-9.671079
54.133402,-9.672498
54.134375,-9.673924
54.135348,-9.673689
54.136321,-9.672447
54.137293,-9.67191
54.138266,-9.672599
54.139239,-9.67337
54.140212,-9.673774
54.141185,-9.67259
54.142157,-9.67211
54.14313,-9.673079
54.144103,-9.674153
54.145076,-9.674659
54.146049,-9.673204
54.147021,-9.672068
54.147994,-9.672587
54.148967,-9.673645
54.14994,-9.674121
54.150913,-9.674186
54.151885,-9.673187
54.152858,-9.673346
54.153831,-9.674634
54.154804,-9.674863
54.155777,-9.674533
54.156749,-9.673455
54.157722,-9.673133
54.158695,-9.673954
54.159668,-9.675512
54.160641,-9.675398
54.161613,-9.672621
54.162586,-9.67149
54.163559,-9.672011
54.164532,-9.673576
54.165505,-9.673724
54.166477,-9.674217
54.16745,-9.673663
54.168423,-9.67211
54.169396,-9.673525
54.170369,-9.674733
54.171341,-9.673826
54.172314,-9.67233
54.173287,-9.671783
54.17426,-9.673188
54.175233,-9.673702
54.176205,-9.672534
54.177178,-9.671426
54.178151,-9.6713
54.179124,-9.672815
54.180097,-9.672984
54.181069,-9.673181
54.182042,-9.673457
54.183015,-9.673198
54.183988,-9.672455
54.184961,-9.673364
54.185933,-9.672906
54.186906,-9.673785
54.187879,-9.67273
54.188852,-9.672146
54.189825,-9.673064
54.190797,-9.673645
54.19177,-9.673649
54.192743,-9.673904
54.193716,-9.673822
54.194689,-9.674502
54.195661,-9.674557
54.196634,-9.674211
54.197607,-9.674014
54.19858,-9.674949
54.199553,-9.674867
54.200525,-9.675275
54.201498,-9.67475
54.202471,-9.673977
54.203444,-9.67442
54.204417,-9.674858
54.205389,-9.675235
54.206362,-9.67462
54.207335,-9.673944
54.208308,-9.674407
54.209281,-9.67458
54.210253,-9.673651
54.211226,-9.672381
54.212199,-9.672531
54.213172,-9.672897
54.214145,-9.676025
54.215117,-9.675941
54.21609,-9.672467
54.217063,-9.671942
54.218036,-9.672391
54.219009,-9.673576
54.219981,-9.673936
54.220954,-9.674087
54.221927,-9.672632
54.2229,-9.672117
54.223873,-9.673098
54.224845,-9.673314
54.225818,-9.672835
54.226791,-9.671636
54.227764,-9.671677
54.228737,-9.673753
54.229709,-9.675845
54.230682,-9.672673
54.231655,-9.672078
54.232628,-9.672599
54.233601,-9.672868
54.234573,-9.673565
54.235546,-9.672865
54.236519,-9.671798
54.237492,-9.67224
54.238465,-9.673267
54.239437,-9.674387
54.24041,-9.674796
54.241383,-9.674198
54.242356,-9.673701
54.243329,-9.674876
54.244301,-9.675878
